id	symbols	category	source	source_lines	english	zh	status	note
11611			CRES.DLL		I tell you the woman is driving me crazy.	我告诉你，那个女人快把我逼疯了。		recovered_from_shipped_bin
11612			CRES.DLL		I warned you not to marry her.	我早警告你别娶她。		recovered_from_shipped_bin
11613			CRES.DLL		Not my wife, you idiot. Her mother! She was so sweet and friendly up until the wedding, then she turned into a vicious demon. All she does is complain.	不是我老婆，你这个白痴，是她母亲！婚礼前她一直温柔友善，婚礼后却变成了恶毒的魔鬼，整天只会抱怨。		recovered_from_shipped_bin
11614			CRES.DLL		Maybe you should remind her that she's living in YOUR home.	也许你该提醒她，她住的是你的房子。		recovered_from_shipped_bin
11615			CRES.DLL		Are you crazy? She'd kill me.	你疯了吗？她会杀了我。		recovered_from_shipped_bin
11616			CRES.DLL		I'm thinking you need to be more assertive.	我觉得你应该更强硬一点。		recovered_from_shipped_bin
11617			CRES.DLL		You don't know this woman. She's dangerous.	你不了解那个女人，她很危险。		recovered_from_shipped_bin
11618			CRES.DLL		You work for one of the evilest terrorist organizations on the planet. If anybody in your household is dangerous, my friend, I think it must be you.	你为地球上最邪恶的恐怖组织之一工作。朋友，如果你家里有人危险，那应该是你才对。		recovered_from_shipped_bin
11619			CRES.DLL		You know, when you put it like that the logic suddenly becomes clear. How can I repay you?	你这么一说，逻辑一下子就清楚了。我该怎么报答你？		recovered_from_shipped_bin
11620			CRES.DLL		Don't mention it. I hate to see a good friend emasculated.	别放在心上。我可不忍心看着好友被阉了气势。		recovered_from_shipped_bin
11621			CRES.DLL		What a lovely day.	天气真好。		recovered_from_shipped_bin
11622			CRES.DLL		Hello.	你好。		recovered_from_shipped_bin
11623			CRES.DLL		Good day to you.	祝你今天愉快。		recovered_from_shipped_bin
11624			CRES.DLL		Hi, there.	嗨。		recovered_from_shipped_bin
11625			CRES.DLL		Do you find my accent offensive?	你觉得我的口音冒犯人吗？		recovered_from_shipped_bin
11626			CRES.DLL		What? Why would I?	什么？为什么会？		recovered_from_shipped_bin
11627			CRES.DLL		It's not real.	这是装出来的。		recovered_from_shipped_bin
11628			CRES.DLL		I don't understand.	我不明白。		recovered_from_shipped_bin
11629			CRES.DLL		I was born and raised in the U.S.	我在美国出生长大。		recovered_from_shipped_bin
11630			CRES.DLL		What? How? But...	什么？怎么会？可是……		recovered_from_shipped_bin
11631			CRES.DLL		My parents moved to Philadelphia in the 1930s. I grew up there. Went to American schools, had American friends.	我父母在20世纪30年代搬到费城，我在那里长大，上美国学校，也有美国朋友。		recovered_from_shipped_bin
11632			CRES.DLL		Then what are you doing here?	那你来这里做什么？		recovered_from_shipped_bin
11633			CRES.DLL		I've always wanted to see where my family came from. So I put in for a transfer.	我一直想看看家族故乡，所以申请调了过来。		recovered_from_shipped_bin
11634			CRES.DLL		Why are you using a fake accent?	你为什么要装口音？		recovered_from_shipped_bin
11635			CRES.DLL		To fit in. I wasn't sure how people would react if they found out I was a foreigner. But I worry if I'm overdoing it.	为了融入。我不确定大家发现我是外国人后会怎么反应，但我担心自己是不是演得太过头了。		recovered_from_shipped_bin
11636			CRES.DLL		I have a confession to make. I'm from Detroit.	我有件事要坦白，我来自底特律。		recovered_from_shipped_bin
11637			CRES.DLL		You've got to be kidding!	你在开玩笑吧！		recovered_from_shipped_bin
11638			CRES.DLL		I don't think we're the only ones, either. When Vijay gets drunk, I could swear he's got an Oklahoma twang. And I'm almost positive Deepak is British.	而且我觉得不只我们两个。维杰喝醉后，我敢说他带着俄克拉何马口音。我也几乎肯定迪帕克是英国人。		recovered_from_shipped_bin
11639			CRES.DLL		Well, probably better to keep up appearances.	那最好还是继续装下去。		recovered_from_shipped_bin
11640			CRES.DLL		Good thinking, my friend.	好主意，朋友。		recovered_from_shipped_bin
11641			CRES.DLL		I got another demerit.	我又被记了一次过。		recovered_from_shipped_bin
11642			CRES.DLL		Don't tell me, let me guess. He thinks your walking against the wind is too understated.	别告诉我，让我猜。他觉得你“逆风行走”的动作太含蓄。		recovered_from_shipped_bin
11643			CRES.DLL		Oui. He wants a stronger wind.	是。他想要更强的风。		recovered_from_shipped_bin
11644			CRES.DLL		He studied from Deveraux.	他师从德弗罗。		recovered_from_shipped_bin
11645			CRES.DLL		Well, that explains it. Deveraux believes the wind must be a tempest. My instructor learned from Jarre. Jarre argues for a playful spring breeze.	那就解释得通了。德弗罗认为风必须像暴风雨。我老师师从雅尔，雅尔主张轻快的春风。		recovered_from_shipped_bin
11646			CRES.DLL		I was taught the wind must be brisk, but never discourteous.	我学的是风要强劲，但不能无礼。		recovered_from_shipped_bin
11647			CRES.DLL		When I was young, I didn't realize there was so much philosophy in pantomime.	年轻时，我真没想到哑剧里有这么多哲学。		recovered_from_shipped_bin
11648			CRES.DLL		I don't see why I should have to do it.	我不明白为什么非得让我做。		recovered_from_shipped_bin
11649			CRES.DLL		What do you mean? It's your job.	什么意思？这是你的工作。		recovered_from_shipped_bin
11650			CRES.DLL		I didn't sign up for mopping latrines. I signed up to perpetrate despicable acts.	我加入这里不是为了拖洗厕所，而是为了实施卑劣行径。		recovered_from_shipped_bin
11651			CRES.DLL		Show me where in your contract it says you get to do only the fun stuff.	把合同拿来，指出哪一条写着你只能做有趣的工作。		recovered_from_shipped_bin
11652			CRES.DLL		Look, I'm an expert at what I do, which is causing misery and suffering. I was hired to make people unhappy. You want the latrine mopped? Hire a janitor.	听着，我是自己专业领域的专家，也就是制造痛苦和折磨。我受雇让人不幸。你想拖厕所？那就雇个清洁工。		recovered_from_shipped_bin
11653			CRES.DLL		Sure, as long as you don't mind taking a pay cut to cover their wages.	可以，只要你不介意降薪来支付他的工资。		recovered_from_shipped_bin
11654			CRES.DLL		Why should I have to pay for it?	为什么要我付钱？		recovered_from_shipped_bin
11655			CRES.DLL		Because you're the one that doesn't want to pitch in. The rest of us mop latrines when it's our turn. If you don't want to help, you can hire a janitor out of your own salary.	因为是你不肯出力。轮到我们时，其他人都会拖洗厕所。你要是不愿帮忙，就从自己的工资里雇个清洁工。		recovered_from_shipped_bin
11656			CRES.DLL		That's not fair!	这不公平！		recovered_from_shipped_bin
11657			CRES.DLL		Why don't you tell Mr. Volkov about it. I'm sure he'll have an opinion on the subject.	你可以去跟沃尔科夫先生说，我相信他对此一定有自己的看法。		recovered_from_shipped_bin
11658			CRES.DLL		I'm not mopping.	我不拖。		recovered_from_shipped_bin
11659			CRES.DLL		Suit yourself. Just keep in mind that people who don't mop, get mopped.	随你便。不过记住，不拖地的人，最后会被人拖走。		recovered_from_shipped_bin
11660			CRES.DLL		Is that a threat?	这是威胁吗？		recovered_from_shipped_bin
11661			CRES.DLL		It's a fact.	这是事实。		recovered_from_shipped_bin
11662			CRES.DLL		I've been thinking lately. You remember that guy Paulo?	我最近一直在想。你还记得那个叫保罗的家伙吗？		recovered_from_shipped_bin
11663			CRES.DLL		You mean the one that whacked Johnny in Spain?	你是说在西班牙干掉强尼的那个？		recovered_from_shipped_bin
11664			CRES.DLL		Yeah, him.	对，就是他。		recovered_from_shipped_bin
11665			CRES.DLL		Who could forget? I remember last year at the Christmas party. You got a standing ovation after you described what you were gonna do to that guy. That was the nastiest, most graphic revenge fantasy I ever heard. Pure poetry.	谁会忘记？我还记得去年圣诞聚会，你描述准备怎么对付那家伙以后，全场起立鼓掌。那是我听过最恶毒、最血腥的复仇幻想，简直就是诗。		recovered_from_shipped_bin
11666			CRES.DLL		Well, like I said, I been thinking. I've changed my mind.	嗯，就像我说的，我一直在想。我改变主意了。		recovered_from_shipped_bin
11667			CRES.DLL		You mean you got something worse planned?	你是说，你想出了更狠的办法？		recovered_from_shipped_bin
11668			CRES.DLL		No, I mean I changed my mind.	不，我是说我改变主意了。		recovered_from_shipped_bin
11669			CRES.DLL		You're not gonna kill him?	你不准备杀他？		recovered_from_shipped_bin
11670			CRES.DLL		What's the point? It's not gonna bring Johnny back.	杀了他又有什么意义？强尼也回不来了。		recovered_from_shipped_bin
11671			CRES.DLL		Yeah, but it's the principle.	是，可这是原则问题。		recovered_from_shipped_bin
11672			CRES.DLL		That's what I used to tell myself, but that whole thing was strictly business. I loved Johnny like a brother, but he was a rat.	我以前也这么告诉自己，可那件事从头到尾都只是生意。我像亲兄弟一样爱强尼，但他确实是个叛徒。		recovered_from_shipped_bin
11673			CRES.DLL		Maybe so, but he was our friend.	也许吧，可他毕竟是我们的朋友。		recovered_from_shipped_bin
11674			CRES.DLL		What did I just say? I'd have done anything for that punk.	我刚才说什么了？我愿意为那个混蛋做任何事。		recovered_from_shipped_bin
11675			CRES.DLL		That's not what it sounds like to me.	听起来可不像。		recovered_from_shipped_bin
11676			CRES.DLL		Look, if I kill Paulo, who am I helping? Not Johnny. He's dead. I'd be doing it for me.	听着，要是我杀了保罗，我是在帮谁？不是强尼，他已经死了。我只是为了自己。		recovered_from_shipped_bin
11677			CRES.DLL		There's nothing wrong with that.	这没什么不对。		recovered_from_shipped_bin
11678			CRES.DLL		Yes, there is. See, I know Paulo didn't have nothing personal against Johnny. He was just following orders. How am I gonna feel better icing a guy that was just doing his job?	不，有问题。我知道保罗对强尼没有私人恩怨，他只是在执行命令。杀掉一个只是做本职工作的人，我怎么会感觉更好？		recovered_from_shipped_bin
11679			CRES.DLL		So ice the guy that hired him.	那就杀了雇他的人。		recovered_from_shipped_bin
11680			CRES.DLL		But Johnny had it coming. I wish things'd worked out different, but they didn't. If I start gunning people down, what will I accomplish?	可强尼是自作自受。我希望事情能有别的结局，但事实不是这样。要是我开始到处杀人，又能得到什么？		recovered_from_shipped_bin
11681			CRES.DLL		You wearing a bra under there? I'm starting to worry about your manhood. I mean, if you lost your taste for violence, maybe you should become a librarian or something.	你里面穿胸罩了吗？我开始担心你还算不算男人。我的意思是，你要是已经不喜欢暴力了，也许该去当图书管理员什么的。		recovered_from_shipped_bin
11682			CRES.DLL		Say that again. To my face. I dare you.	有种当着我的面再说一遍。我看你敢不敢。		recovered_from_shipped_bin
11683			CRES.DLL		Lighten up. I'm just having trouble digesting all this.	放松点，我只是一时消化不了这些。		recovered_from_shipped_bin
11684			CRES.DLL		It's simple. Johnny got planted because he was bad for business. If I turn around and whack the guy that whacked him, I'm turning a tragedy into a travesty.	很简单。强尼被埋了，是因为他妨碍生意。要是我转身干掉那个干掉他的人，我就是把一场悲剧变成一场闹剧。		recovered_from_shipped_bin
11685			CRES.DLL		What are you talking about? You're getting some well deserved payback.	你在说什么？你只是在讨回理所应得的报复。		recovered_from_shipped_bin
11686			CRES.DLL		It ain't well deserved! That's what I been trying to say. Johnny got himself killed by being a rat. If you want to blame somebody, blame him. If a guy shoots himself in the head, you don't punish the gun.	根本不是什么理所应得！我一直想说的就是这个。强尼因为当叛徒把自己害死了。要怪就怪他。一个人开枪打爆自己的脑袋，你不会去惩罚那把枪。		recovered_from_shipped_bin
11687			CRES.DLL		Hmmm, interesting point.	嗯，很有意思。		recovered_from_shipped_bin
11688			CRES.DLL		That's the difference between revenge and justice. I could get revenge by killing Paulo, but I wouldn't be serving justice. Justice is what got Johnny whacked in the first place.	这就是复仇和正义的区别。杀掉保罗能让我复仇，却不能伸张正义。强尼当初被干掉，本身就是正义的结果。		recovered_from_shipped_bin
11689			CRES.DLL		Did you hear that bastard was planning to do a presentation on Project: Lambda at this year's international crime conference?	听说那个混蛋准备在今年的国际犯罪大会上介绍拉姆达计划了吗？		recovered_from_shipped_bin
11690			CRES.DLL		He wasn't even on the project.	他压根没参与那个项目。		recovered_from_shipped_bin
11691			CRES.DLL		I know! Can you believe it.	我知道！你敢相信吗？		recovered_from_shipped_bin
11692			CRES.DLL		So they talked him out of doing it?	所以他们说服他放弃了？		recovered_from_shipped_bin
11693			CRES.DLL		Nah, they just threw him to the sharks.	没有，他们直接把他扔去喂鲨鱼了。		recovered_from_shipped_bin
11694			CRES.DLL		That'll shut him up.	这下他肯定闭嘴了。		recovered_from_shipped_bin
11695			CRES.DLL		Why do you think there is such a low ratio of women in the criminal industry?	你觉得犯罪行业里的女性比例为什么这么低？		recovered_from_shipped_bin
11696			CRES.DLL		Lack of interest, probably.	大概是缺乏兴趣。		recovered_from_shipped_bin
11697			CRES.DLL		You don't think it's sexism?	你不觉得是性别歧视吗？		recovered_from_shipped_bin
11698			CRES.DLL		I'm sure there's some of that, but it's not like we get a lot of resumes from women.	肯定有一点，但我们收到的女性简历本来就不多。		recovered_from_shipped_bin
11699			CRES.DLL		Maybe it's socialization. Maybe girls grow up thinking crime is for men, so they don't consider it as a career option.	也许是社会化造成的。女孩从小就觉得犯罪是男人的事业，所以根本不会把它当成职业选择。		recovered_from_shipped_bin
11700			CRES.DLL		I'll ask my sister what she thinks.	我去问问我妹妹怎么想。		recovered_from_shipped_bin
11701			CRES.DLL		Whatever happened to their Eiffel Tower plan? Weren't they going to strap rockets to it and fly it to the moon?	他们的埃菲尔铁塔计划后来怎么样了？不是准备给塔绑上火箭，送到月球吗？		recovered_from_shipped_bin
11702			CRES.DLL		Budget overruns. I hear they're working on a plan to replace all the paintings in the Louvre with photographs of Elvis Presley.	预算超支了。听说他们正在计划把卢浮宫里的所有画作换成猫王的照片。		recovered_from_shipped_bin
11703			CRES.DLL		Are you sure? That sounds a lot like the job in Barcelona.	你确定？这听起来很像巴塞罗那那次行动。		recovered_from_shipped_bin
11704			CRES.DLL		They're calling it a spiritual sequel.	他们称之为精神续作。		recovered_from_shipped_bin
11705			CRES.DLL		How disappointing. I was looking forward to something a little more innovative.	真令人失望。我还期待更有创意的东西。		recovered_from_shipped_bin
11706			CRES.DLL		They can still innovate. Just because it's a follow-up doesn't mean it's going to be identical. Think of it as a variation on a theme.	他们仍然可以创新。续作不代表必须完全一样，可以把它看成同一主题的变奏。		recovered_from_shipped_bin
11708			CRES.DLL		That morale officer is a serious liability.	那个士气官会带来严重问题。		recovered_from_shipped_bin
11709			CRES.DLL		Aw, come on, she's not that bad.	得了，她没那么糟。		recovered_from_shipped_bin
11710			CRES.DLL		How am I supposed to feel intimidating in a pink uniform? And what kind of self respecting evil organization has a slogan like: Good at being bad. Bad at being good?	穿着粉色制服，我怎么可能显得吓人？而且哪个有自尊的邪恶组织会用这种口号：“擅长作恶，不擅长行善”？		recovered_from_shipped_bin
11711			CRES.DLL		I kind of like it. Besides, it got shot down anyway.	我还挺喜欢的，反正最后也被否决了。		recovered_from_shipped_bin
11712			CRES.DLL		That's not my point. It never should have been proposed in the first place. Where's the menace?	这不是重点。这个提案从一开始就不该出现。威慑力在哪里？		recovered_from_shipped_bin
11713			CRES.DLL		Give her a break. This is her first time in a criminal organization. She used to work at a breakfast cereal company.	放她一马吧，这是她第一次进入犯罪组织工作。她以前在早餐麦片公司上班。		recovered_from_shipped_bin
11714			CRES.DLL		Good Lord!	我的天！		recovered_from_shipped_bin
11715			CRES.DLL		What can I do for you?	有什么能帮你的吗？		recovered_from_shipped_bin
11716			CRES.DLL		You can gauge your accuracy by your crosshair. The more blurred it becomes, the less accurate your shots will be. Rapid movement will tend to foul your aim.	你可以通过准星判断准确度。准星越模糊，射击越不准确。快速移动通常会影响瞄准。		recovered_from_shipped_bin
11717			CRES.DLL		You've entered a potential Hiding Place. If you stand perfectly still, you'll become hidden, which means enemies won't be able to see you unless they come very close. You'll remain hidden as long as you keep quiet. That means you can still Sneak or Crouch-Walk, but be careful not to cause any disturbances.	你进入了一个可能的藏身处。只要完全静止，就会进入隐藏状态，这意味着除非敌人靠得很近，否则看不到你。只要保持安静，就能继续隐藏。也就是说，你仍然可以潜行或蹲着行走，但注意别制造任何骚动。		recovered_from_shipped_bin
11718			CRES.DLL		You have lock pick. Use it on door knob.	你有开锁器，用在门把手上。		recovered_from_shipped_bin
11719			CRES.DLL		Get rid of them! Quickly!	快解决他们！		recovered_from_shipped_bin
11720			CRES.DLL		They must have seen plane.	他们一定看到了飞机。		recovered_from_shipped_bin
11721			CRES.DLL		Radio is in back room.	无线电在后面的房间。		recovered_from_shipped_bin
11722			CRES.DLL		Use radio to contact your boss.	用无线电联系你的上司。		recovered_from_shipped_bin
11723			CRES.DLL		There's small Soviet outpost to north. You can maybe find gas there.	北边有个小型苏军前哨站，也许能在那里找到汽油。		recovered_from_shipped_bin
11724			CRES.DLL		Shed is out back.	棚屋在后面。		recovered_from_shipped_bin
11725			CRES.DLL		Get supplies from shed.	去棚屋取得补给。		recovered_from_shipped_bin
11726			CRES.DLL		This path leads back to the plane. There's nothing worth seeing in that direction.	这条路通回飞机，那个方向没有值得看的东西。		recovered_from_shipped_bin
11727			CRES.DLL		The bridge is just ahead! Once you cross it, look for the narrow path on your left. It should give you access to the underpinnings.	桥就在前面！过桥后寻找左侧的狭窄小路，那里应该能通到桥底支撑结构。		recovered_from_shipped_bin
11728			CRES.DLL		I'm busy.	我很忙。		recovered_from_shipped_bin
11729			CRES.DLL		Come back later. This could take a while.	晚点再来，这可能要花些时间。		recovered_from_shipped_bin
11730			CRES.DLL		Please, give me privacy!	请给我一点隐私！		recovered_from_shipped_bin
11731			CRES.DLL		Thank you for rescuing me. I'll go back to dacha. I can follow road if you open gate.	谢谢你救了我。我会返回别墅，只要你打开大门，我就能沿公路回去。		recovered_from_shipped_bin
11732			CRES.DLL		Let me know when coast is clear.	确认外面安全后告诉我。		recovered_from_shipped_bin
11733			CRES.DLL		Here I go!	我出发了！		recovered_from_shipped_bin
11734			CRES.DLL		Tell me when it's safe.	安全时告诉我。		recovered_from_shipped_bin
11735			CRES.DLL		I'm going!	我要走了！		recovered_from_shipped_bin
11736			CRES.DLL		Tell me when.	告诉我什么时候可以走。		recovered_from_shipped_bin
11738			CRES.DLL		Gate is locked! Open it!	大门锁着！快打开！		recovered_from_shipped_bin
11739			CRES.DLL		Don't leave me here! They'll torture me!	别把我留在这里！他们会拷问我的！		recovered_from_shipped_bin
11740			CRES.DLL		Thank you! I'll wait at dacha.	谢谢！我会在别墅等着。		recovered_from_shipped_bin
11741			CRES.DLL		That's the communications relay tower above you on your right. 	你右上方那座就是通信中继塔。		recovered_from_shipped_bin
11742			CRES.DLL		Refer to your map to keep from getting lost.	查看地图，以免迷路。		recovered_from_shipped_bin
11743			CRES.DLL		Commandeer a snowmobile and get back to the plane! Hurry!	夺一辆雪地摩托，赶回飞机！快！		recovered_from_shipped_bin
11744			CRES.DLL		Bad news! H.A.R.M. agents arrived before you. They're going to blow up the plane! Your pilot is hiding, but you're in trouble if they find him.	坏消息！H.A.R.M.特工比你先到了，他们准备炸毁飞机！飞行员躲起来了，但要是被他们找到，你就麻烦了。		recovered_from_shipped_bin
11745			CRES.DLL		The main road has been cut off! You'll have to find another way out of the area!	主路被封锁了！你必须另找一条路离开这里！		recovered_from_shipped_bin
11746			CRES.DLL		It's a safe bet the police will be looking for you now that they think you killed Kamal's associate. Stay out of their way.	警方现在以为是你杀了卡马尔的同伴，肯定正在搜捕你。离他们远点。		recovered_from_shipped_bin
11747			CRES.DLL		To use your eavesdropping bug, simply fasten it to a telephone receiver. Make sure you find a place to hide until the conversation ends, then activate the bug to play back the recording.	使用窃听器时，只需将它安装到电话听筒上。找地方躲到通话结束，然后启动窃听器播放录音。		recovered_from_shipped_bin
11748			CRES.DLL		You may visit the restroom, but you're not allowed beyond the security gates.	你可以使用洗手间，但不许越过安全门。		recovered_from_shipped_bin
11749			CRES.DLL		As I explained, you're not allowed past the security gates.	我已经解释过了，你不能通过安全门。		recovered_from_shipped_bin
11750			CRES.DLL		No more sneaking around!	别再偷偷乱跑了！		recovered_from_shipped_bin
11751			CRES.DLL		I told you to stay here!	我叫你待在这里！		recovered_from_shipped_bin
11752			CRES.DLL		Your rambunctious behavior is beginning to irritate me.	你这种胡闹行为开始让我恼火了。		recovered_from_shipped_bin
11753			CRES.DLL		If you're seen, the guards will attempt to apprehend you. Stay out of their clutches or they'll escort you back to the lobby!	要是被看到，守卫会试图逮捕你。别落到他们手里，否则他们会把你押回大厅！		recovered_from_shipped_bin
11754			CRES.DLL		Here's your stupid purse. I can't believe you made me stand here with that girly little thing. It's unseemly.	拿着你的蠢手提包。我真不敢相信你让我拿着这么娘气的小玩意儿站在这里，太不像话了。		recovered_from_shipped_bin
11755			CRES.DLL		Look what you did, you idiot!	看看你干的好事，你这个白痴！		recovered_from_shipped_bin
11756			CRES.DLL		Me? This is YOUR fault!	我？这明明是你的错！		recovered_from_shipped_bin
11757			CRES.DLL		MY fault!?! You weren't even looking where you were going!	我的错？！你走路时根本没看路！		recovered_from_shipped_bin
11758			CRES.DLL		THAT is an exaggeration. Maybe I looked away for a second, but you're the one who came racing around the corner like a maniac!	这话太夸张了。我也许只是移开视线一秒，可是你像疯子一样冲过拐角才撞上来的！		recovered_from_shipped_bin
11759			CRES.DLL		I thought I saw a monkey.	我好像看到了一只猴子。		recovered_from_shipped_bin
11760			CRES.DLL		So did I! That's why I was looking back.	我也看到了！所以我才回头。		recovered_from_shipped_bin
11761			CRES.DLL		Likely story! Why would a monkey chase YOU?	这借口谁信！猴子为什么要追你？		recovered_from_shipped_bin
11762			CRES.DLL		Sometimes they smell my bananas. Last week a mob of them attacked me. They stole half my stock!	有时它们会闻到我的香蕉。上周一群猴子袭击了我，抢走了我一半的货！		recovered_from_shipped_bin
11763			CRES.DLL		They're always after my mangoes too.	它们也总惦记我的芒果。		recovered_from_shipped_bin
11764			CRES.DLL		It seems we have a common enemy, my friend.	看来我们有共同的敌人，朋友。		recovered_from_shipped_bin
11765			CRES.DLL		You don't suppose...	你该不会觉得……		recovered_from_shipped_bin
11766			CRES.DLL		Suppose what?	觉得什么？		recovered_from_shipped_bin
11767			CRES.DLL		Can it be a coincidence that two fruit vendors should glimpse monkeys at the exact same moment, at the exact same street corner, causing them both to panic simultaneously, resulting in a collision that disables both carts?	两个水果摊贩在同一时刻、同一街角同时看见猴子，同时惊慌，最后撞在一起导致两辆推车都坏掉，这真会是巧合吗？		recovered_from_shipped_bin
11768			CRES.DLL		You mean THEY engineered this? Those BASTARDS!!!	你是说，这一切都是它们策划的？那群混蛋！！！		recovered_from_shipped_bin
11769			CRES.DLL		Be wary, my friend. They may attack at any moment!	小心，朋友。它们随时可能发动袭击！		recovered_from_shipped_bin
11770			CRES.DLL		They have guns!!!	它们有枪！！！		recovered_from_shipped_bin
11771			CRES.DLL		Watch out for snipers on the balconies!	小心阳台上的狙击手！		recovered_from_shipped_bin
11772			CRES.DLL		Hold on tight!	抓紧！		recovered_from_shipped_bin
11773			CRES.DLL		Uh oh!	糟了！		recovered_from_shipped_bin
11774			CRES.DLL		All right, girlie, hang on!	好了，小姑娘，抓紧！		recovered_from_shipped_bin
11775			CRES.DLL		Watch out for those mimes!	小心那些哑剧演员！		recovered_from_shipped_bin
11776			CRES.DLL		He's trying to block the street!	他想堵住街道！		recovered_from_shipped_bin
11777			CRES.DLL		Hurry! He's closing the gates!	快！他要关上大门了！		recovered_from_shipped_bin
11778			CRES.DLL		Shoot the lock on that gate!	射击大门上的锁！		recovered_from_shipped_bin
11779			CRES.DLL		Hurry and shoot that lock!	快射断那把锁！		recovered_from_shipped_bin
11780			CRES.DLL		I'm feeling a bit winded.	我有点喘不过气了。		recovered_from_shipped_bin
11781			CRES.DLL		We're gaining on him!	我们正在追上他！		recovered_from_shipped_bin
11782			CRES.DLL		Up on that balcony!	阳台上！		recovered_from_shipped_bin
11783			CRES.DLL		Hold tight! Sharp turn dead ahead!	抓紧！前面是急转弯！		recovered_from_shipped_bin
11784			CRES.DLL		Don't expect me to hold your purse for you this time.	这次别指望我替你拿手提包。		recovered_from_shipped_bin
11785			CRES.DLL		Help me! The gate is locked! There's nowhere to run!	救救我！大门锁住了！无处可逃！		recovered_from_shipped_bin
11786			CRES.DLL		Run for your life! It's right behind me!	快逃命！它就在我身后！		recovered_from_shipped_bin
11787			CRES.DLL		Bring more water!	多拿些水来！		recovered_from_shipped_bin
11788			CRES.DLL		Hurry! The ice cream is melting!	快！冰激凌正在融化！		recovered_from_shipped_bin
11789			CRES.DLL		It's no use! The fire is out of control!	没用了！火势已经失控！		recovered_from_shipped_bin
11790			CRES.DLL		Help me, someone!!!	谁来救救我！！！		recovered_from_shipped_bin
11791			CRES.DLL		I'm in big trouble!	我有大麻烦了！		recovered_from_shipped_bin
11792			CRES.DLL		Agent Archer! Over here!	阿彻特工！这边！		recovered_from_shipped_bin
11793			CRES.DLL		He's going to kill me!	他要杀了我！		recovered_from_shipped_bin
11794			CRES.DLL		You seen Carter lately?	你最近见过卡特吗？		recovered_from_shipped_bin
11795			CRES.DLL		Didn't you hear? They caught him trying to arrange an interview with Vengeance Factory. He had the plans for Project Epsilon in his portfolio.  So they turned him into a Man-Crate.	你没听说？他们发现他试图安排去“复仇工厂”面试，公文包里还装着伊普西隆计划的图纸，所以把他改造成了人箱。		recovered_from_shipped_bin
11796			CRES.DLL		Jeez. Serves him right. That's the problem with this industry. Criminals just have too many entitlement issues to put the TEAM first.	天哪，活该。这就是这个行业的问题，罪犯总觉得自己应得一切，不愿把团队放在第一位。		recovered_from_shipped_bin
11797			CRES.DLL		Cornelius Fitchpins, Ensign Third Class.	科尼利厄斯·菲奇平斯，三等少尉。		recovered_from_shipped_bin
11798			CRES.DLL		Boy, Kitchener's really bucking for a promotion. He's been begging me to transfer him to the Director's office as an end table.	基奇纳为了升职真是拼命。他一直求我把他调到局长办公室去当边桌。		recovered_from_shipped_bin
11799			CRES.DLL		Can you blame him? Let me tell you something, pal, life as a Man-Crate isn't exactly glamorous.	能怪他吗？朋友，我告诉你，人箱的生活一点也不光鲜。		recovered_from_shipped_bin
11800			CRES.DLL		Hey, no disrespect intended. I just think he's going about it all wrong. You do a good job as furniture, it could turn into a career. The most you can look forward to is getting moved to a nicer room. Me? I'd teach myself how to roll so I could catch some spies.	嘿，我没有不尊重你的意思。我只是觉得他的方法完全错了。家具做得好，也可能发展成职业。你最多只盼着被搬到更好的房间。换作我，我会自学滚动，好抓住几个间谍。		recovered_from_shipped_bin
11801			CRES.DLL		Are you feeling any better today, Chuck?	查克，你今天感觉好一点了吗？		recovered_from_shipped_bin
11802			CRES.DLL		No, my deformed friend. Like all quantities, horror has its ultimate. And I'm that.	没有，我那畸形的朋友。正如所有事物都有极限，恐怖也有它的终极形态，而我就是那个终极。		recovered_from_shipped_bin
11803			CRES.DLL		Hey, that's from The Brain That Wouldn't Die, right? I love that movie. I never thought I'd be able to relate to Jan in the Pan.	嘿，这句出自《不死之脑》，对吧？我超喜欢那部电影。没想到有一天我竟然能理解“盘中珍”的感受。		recovered_from_shipped_bin
11804			CRES.DLL		Hold on, Mikey! I'll figure something out.	撑住，米奇！我会想出办法。		recovered_from_shipped_bin
11805			CRES.DLL		Okay.	好。		recovered_from_shipped_bin
11806			CRES.DLL		Any luck?	有进展吗？		recovered_from_shipped_bin
11807			CRES.DLL		Almost.	快了。		recovered_from_shipped_bin
11808			CRES.DLL		Ow! Stop it!	哎哟！停下！		recovered_from_shipped_bin
11809			CRES.DLL		Get off! You're smashing me!	离我远点！你要把我压扁了！		recovered_from_shipped_bin
11810			CRES.DLL		Welcome to the Man-Handler, H.A.R.M.'s latest all-purpose death trap and automated torture device. Let's take a look at what today's victim has in store, shall we?	欢迎来到“辣手摧花机”——H.A.R.M.最新的多用途死亡陷阱兼自动拷问装置。我们来看看今天的受害者将经历什么，好吗？		recovered_from_shipped_bin
