id	symbols	category	source	source_lines	english	zh	status	note
11529	IDS_DIALOGUE_11529	dialogue	CRES_modernizer.DLL	to2:1995	I owe you one!	我欠你一次！		
11530	IDS_DIALOGUE_11530	dialogue	CRES_modernizer.DLL	to2:1996	What you girly boys need is a good kick in the fancy pants.	你们这些娘娘腔需要的，就是往花裤子上狠狠踹一脚。		
11531	IDS_DIALOGUE_11531	dialogue	CRES_modernizer.DLL	to2:1997	Keep your sissy paws offa me, you perverts.	把你们那娘炮爪子从我身上拿开，你们这些变态。		
11532	IDS_DIALOGUE_11532	dialogue	CRES_modernizer.DLL	to2:1998	I say once we take care of the Commies, we march into France and round up the rest of these clowns. We'd be doing the world a favor.	我说，等解决了共党，我们就进军法国，把剩下这些小丑全抓起来。那是在为全世界做好事。		
11533	IDS_DIALOGUE_11533	dialogue	CRES_modernizer.DLL	to2:1999	You again? Get away from that microphone, Frenchie! Ow!	又是你？离麦克风远点，法国佬！哎哟！		
11534	IDS_DIALOGUE_11534	dialogue	CRES_modernizer.DLL	to2:2000	Oh, ho! Once again, I have seized ze microphone.	哦呵！我又一次夺取了麦克风。		
11535	IDS_DIALOGUE_11535	dialogue	CRES_modernizer.DLL	to2:2001	Soon this wretched agency will be one big crater. Won't that be nice?	很快，这个可悲的机构就会变成一个大坑，不是很好吗？		
11536	IDS_DIALOGUE_11536	dialogue	CRES_modernizer.DLL	to2:2006	You secret agents are no match for my deadly mimes.	你们这些秘密特工根本不是我致命哑剧演员的对手。		
11537	IDS_DIALOGUE_11537	dialogue	CRES_modernizer.DLL	to2:2007	You people have no appreciation for the subtle art of pantomime. I pity you.	你们根本不懂哑剧这门微妙艺术，我真可怜你们。		
11538	IDS_DIALOGUE_11538	dialogue	CRES_modernizer.DLL	to2:2008	Damn you! I curse your mothers!	该死！我诅咒你们的母亲！		
11539	IDS_DIALOGUE_11539	dialogue	CRES_modernizer.DLL	to2:2009	You haven't heard the last of Pierre, the Mime King!	哑剧之王皮埃尔还没完呢！		
11540	IDS_DIALOGUE_11540	dialogue	CRES_modernizer.DLL	to2:2010	They're everywhere! Do something!	他们到处都是！快做点什么！		
11541	IDS_DIALOGUE_11541	dialogue	CRES_modernizer.DLL	to2:2011	Help, they're holding me hostage!	救命，他们把我当人质！		
11542	IDS_DIALOGUE_11542	dialogue	CRES_modernizer.DLL	to2:2012	Please, no more torture!	求你们别再折磨我了！		
11543	IDS_DIALOGUE_11543	dialogue	CRES_modernizer.DLL	to2:2013	Oh, thank you! I have a low threshold for performance art!	哦，谢谢！我对行为艺术的忍耐力很低！		
11544	IDS_DIALOGUE_11544	dialogue	CRES_modernizer.DLL	to2:2014	H.A.R.M. and Evil Alliance are close to a mutual assistance agreement. We can't afford to let that happen.	H.A.R.M.与邪恶联盟即将达成互助协议，我们不能让它发生。		
11545	IDS_DIALOGUE_11545	dialogue	CRES_modernizer.DLL	to2:2015	Fortunately, a disillusioned H.A.R.M. agent has agreed to assist us. His name is Kamal. Locate him and see what he has to offer.	幸运的是，一名对H.A.R.M.心灰意冷的特工同意协助我们。他叫卡马尔，找到他，看看能提供什么帮助。		
11546	IDS_DIALOGUE_11546	dialogue	CRES_modernizer.DLL	to2:2016	But I thought we were going to be working together.	可我以为我们要合作。		
11547	IDS_DIALOGUE_11547	dialogue	CRES_modernizer.DLL	to2:2017	We are, but this transgression cannot go unpunished. This man, Kamal, has insulted our honor. He must not be allowed to live.	没错，但这次冒犯不能不受惩罚。卡马尔侮辱了我们的荣誉，他必须死。		
11548	IDS_DIALOGUE_11548	dialogue	CRES_modernizer.DLL	to2:2018	I don't think H.A.R.M. will be happy about us killing him.	我觉得H.A.R.M.不会乐意我们杀掉他。		
11549	IDS_DIALOGUE_11549	dialogue	CRES_modernizer.DLL	to2:2019	That's why we're going to make it look like an accident.	所以我们要把它伪装成事故。		
11550	IDS_DIALOGUE_11550	dialogue	CRES_modernizer.DLL	to2:2020	But you sent a squad of assassins to chop him into tiny pieces. I don't think they'll believe it was an accident.	可你派了一队杀手，要把他砍成碎片。他们不可能相信那是事故。		
11551	IDS_DIALOGUE_11551	dialogue	CRES_modernizer.DLL	to2:2021	Fool, we'll tell them we thought he was someone else. Besides, they won't let one little murder stand in the way of the treaty.	蠢货，我们就说认错人了。况且，他们不会因为一桩小小的谋杀就放弃条约。		
11552	IDS_DIALOGUE_11552	dialogue	CRES_modernizer.DLL	to2:2026	Thank you for saving my life.	谢谢你救了我的命。		
11553	IDS_DIALOGUE_11553	dialogue	CRES_modernizer.DLL	to2:2027	H.A.R.M. and Evil Alliance both have headquarters in this area. Search there for information on how to drive a wedge between them.	H.A.R.M.和邪恶联盟在这一带都有总部。去那里搜索情报，看看如何挑拨他们之间的关系。		
11554	IDS_DIALOGUE_11554	dialogue	CRES_modernizer.DLL	to2:2028	Evil Alliance is based in a movie theatre.	邪恶联盟的基地设在一家电影院里。		
11555	IDS_DIALOGUE_11555	dialogue	CRES_modernizer.DLL	to2:2029	H.A.R.M.'s headquarters is...	H.A.R.M.总部在……		
11556	IDS_DIALOGUE_11556	dialogue	CRES_modernizer.DLL	to2:2030	I don't like the idea of joining forces with those H.A.R.M. guys.	我不喜欢和H.A.R.M.那些家伙联手的主意。		
11557	IDS_DIALOGUE_11557	dialogue	CRES_modernizer.DLL	to2:2031	Why not?	为什么？		
11558	IDS_DIALOGUE_11558	dialogue	CRES_modernizer.DLL	to2:2032	I don't trust them. Do you know what their name stands for?	我不信任他们。你知道H.A.R.M.这名字代表什么吗？		
11559	IDS_DIALOGUE_11559	dialogue	CRES_modernizer.DLL	to2:2033	No.	不知道。		
11560	IDS_DIALOGUE_11560	dialogue	CRES_modernizer.DLL	to2:2034	Neither do I. That doesn't make me very comfortable.	我也不知道，这让我很不安。		
11561	IDS_DIALOGUE_11561	dialogue	CRES_modernizer.DLL	to2:2035	They're strictly third rate.	他们只是三流货色。		
11562	IDS_DIALOGUE_11562	dialogue	CRES_modernizer.DLL	to2:2036	So what? They have their own movie theatre. They show movies every Saturday night.	那又怎样？他们有自己的电影院，每周六晚上都会放电影。		
11563	IDS_DIALOGUE_11563	dialogue	CRES_modernizer.DLL	to2:2037	You have a point, but I'm worried about our reputation. The name H.A.R.M. strikes fear into people's hearts. Nobody takes Evil Alliance seriously. They're a bunch of lazy whiners with huge entitlement issues.	你说得有道理，但我担心我们的名声。H.A.R.M.这个名字能让人闻风丧胆，没人把邪恶联盟当回事。他们只是一群懒惰、爱抱怨、认为世界欠他们的家伙。		
11564	IDS_DIALOGUE_11564	dialogue	CRES_modernizer.DLL	to2:2038	Don't worry. Everyone will just assume it's a hostile takeover. 	别担心，大家只会以为这是一次恶意收购。		
11565	IDS_DIALOGUE_11565	dialogue	CRES_modernizer.DLL	to2:2039	I don't share your optimism. I think a lot of people will wonder if we've lost our nerve. If it was a hostile takeover, why would we let them keep their identity?	我没你那么乐观。我觉得很多人会怀疑我们是不是失去胆量。要真是恶意收购，为什么还让他们保留自己的身份？		
11566	IDS_DIALOGUE_11566	dialogue	CRES_modernizer.DLL	to2:2040	Hmm, I didn't think of that.	嗯，我没想到这一点。		
11567	IDS_DIALOGUE_11567	dialogue	CRES_modernizer.DLL	to2:2041	Intelligence suggests that H.A.R.M. has dispatched a hit squad to ruin Mr. Jones' vacation. It's up to you to keep that from happening.	情报显示，H.A.R.M.派出了一支暗杀小队，准备毁掉琼斯先生的假期。你们必须阻止此事。		
11568	IDS_DIALOGUE_11568	dialogue	CRES_modernizer.DLL	to2:2046	It's very important that Mr. Jones not know we're here or his vacation will be ruined.	绝不能让琼斯先生知道我们在这里，否则他的假期就毁了。		
11600	IDS_DIALOGUE_11600	dialogue	CRES_modernizer.DLL	to2:2051	Are you the new secretary?	你是新来的秘书吗？		
11601	IDS_DIALOGUE_11601	dialogue	CRES_modernizer.DLL	to2:2052	I could sure use a massage.	我正需要按摩。		
11602	IDS_DIALOGUE_11602	dialogue	CRES_modernizer.DLL	to2:2053	Can you make coffee?	你会煮咖啡吗？		
11603	IDS_DIALOGUE_11603	dialogue	CRES_modernizer.DLL	to2:2054	You're not a very good secretary.	你这个秘书可不怎么样。		
11604	IDS_DIALOGUE_11604	dialogue	CRES_modernizer.DLL	to2:2055	I tell you they're planning something major. And management isn't lifting a finger to find out what.	我告诉你，他们正在策划大事，可管理层一点调查的意思都没有。		
11605	IDS_DIALOGUE_11605	dialogue	CRES_modernizer.DLL	to2:2056	What do you expect?	你还指望什么？		
11606	IDS_DIALOGUE_11606	dialogue	CRES_modernizer.DLL	to2:2057	I expect them to do something!	我指望他们做点事！		
11607	IDS_DIALOGUE_11607	dialogue	CRES_modernizer.DLL	to2:2058	Like what? Raid their headquarters? Remember what happened last time we tried that? We're still getting pieces of Vijay in the mail.	比如什么？突袭他们总部？还记得上次这么做的结果吗？我们现在还会收到邮寄来的维杰残肢。		
11608	IDS_DIALOGUE_11608	dialogue	CRES_modernizer.DLL	to2:2059	Better than sitting around doing nothing.	总比坐着什么都不做好。		
11609	IDS_DIALOGUE_11609	dialogue	CRES_modernizer.DLL	to2:2060	I'm sure they have a plan. You'll see. Everything will be fine.	他们肯定有计划，你等着看吧，一切都会没事的。		
11610	IDS_DIALOGUE_11610	dialogue	CRES_modernizer.DLL	to2:2061	If that's supposed to make me feel better, it isn't working.	这话要是想让我安心，那完全没用。		
11611	IDS_DIALOGUE_11611	dialogue	CRES_modernizer.DLL	to2:2062	I tell you the woman is driving me crazy.	我告诉你，那个女人快把我逼疯了。		
11612	IDS_DIALOGUE_11612	dialogue	CRES_modernizer.DLL	to2:2063	I warned you not to marry her.	我早警告你别娶她。		
11613	IDS_DIALOGUE_11613	dialogue	CRES_modernizer.DLL	to2:2064	Not my wife, you idiot. Her mother! She was so sweet and friendly up until the wedding, then she turned into a vicious demon. All she does is complain.	不是我老婆，你这个白痴，是她母亲！婚礼前她一直温柔友善，婚礼后却变成了恶毒的魔鬼，整天只会抱怨。		
11614	IDS_DIALOGUE_11614	dialogue	CRES_modernizer.DLL	to2:2065	Maybe you should remind her that she's living in YOUR home.	也许你该提醒她，她住的是你的房子。		
11615	IDS_DIALOGUE_11615	dialogue	CRES_modernizer.DLL	to2:2066	Are you crazy? She'd kill me.	你疯了吗？她会杀了我。		
11616	IDS_DIALOGUE_11616	dialogue	CRES_modernizer.DLL	to2:2071	I'm thinking you need to be more assertive.	我觉得你应该更强硬一点。		
11617	IDS_DIALOGUE_11617	dialogue	CRES_modernizer.DLL	to2:2072	You don't know this woman. She's dangerous.	你不了解那个女人，她很危险。		
11618	IDS_DIALOGUE_11618	dialogue	CRES_modernizer.DLL	to2:2073	You work for one of the evilest terrorist organizations on the planet. If anybody in your household is dangerous, my friend, I think it must be you.	你为地球上最邪恶的恐怖组织之一工作。朋友，如果你家里有人危险，那应该是你才对。		
11619	IDS_DIALOGUE_11619	dialogue	CRES_modernizer.DLL	to2:2074	You know, when you put it like that the logic suddenly becomes clear. How can I repay you?	你这么一说，逻辑一下子就清楚了。我该怎么报答你？		
11620	IDS_DIALOGUE_11620	dialogue	CRES_modernizer.DLL	to2:2075	Don't mention it. I hate to see a good friend emasculated.	别放在心上。我可不忍心看着好友被阉了气势。		
11621	IDS_DIALOGUE_11621	dialogue	CRES_modernizer.DLL	to2:2076	What a lovely day.	天气真好。		
11622	IDS_DIALOGUE_11622	dialogue	CRES_modernizer.DLL	to2:2077	Hello.	你好。		
11623	IDS_DIALOGUE_11623	dialogue	CRES_modernizer.DLL	to2:2078	Good day to you.	祝你今天愉快。		
11624	IDS_DIALOGUE_11624	dialogue	CRES_modernizer.DLL	to2:2079	Hi, there.	嗨。		
11625	IDS_DIALOGUE_11625	dialogue	CRES_modernizer.DLL	to2:2080	Do you find my accent offensive?	你觉得我的口音冒犯人吗？		
11626	IDS_DIALOGUE_11626	dialogue	CRES_modernizer.DLL	to2:2081	What? Why would I?	什么？为什么会？		
11627	IDS_DIALOGUE_11627	dialogue	CRES_modernizer.DLL	to2:2082	It's not real.	这是装出来的。		
11628	IDS_DIALOGUE_11628	dialogue	CRES_modernizer.DLL	to2:2083	I don't understand.	我不明白。		
11629	IDS_DIALOGUE_11629	dialogue	CRES_modernizer.DLL	to2:2084	I was born and raised in the U.S.	我在美国出生长大。		
11630	IDS_DIALOGUE_11630	dialogue	CRES_modernizer.DLL	to2:2085	What? How? But...	什么？怎么会？可是……		
11631	IDS_DIALOGUE_11631	dialogue	CRES_modernizer.DLL	to2:2086	My parents moved to Philadelphia in the 1930s. I grew up there. Went to American schools, had American friends.	我父母在20世纪30年代搬到费城，我在那里长大，上美国学校，也有美国朋友。		
11632	IDS_DIALOGUE_11632	dialogue	CRES_modernizer.DLL	to2:2091	Then what are you doing here?	那你来这里做什么？		
11633	IDS_DIALOGUE_11633	dialogue	CRES_modernizer.DLL	to2:2092	I've always wanted to see where my family came from. So I put in for a transfer.	我一直想看看家族故乡，所以申请调了过来。		
11634	IDS_DIALOGUE_11634	dialogue	CRES_modernizer.DLL	to2:2093	Why are you using a fake accent?	你为什么要装口音？		
11635	IDS_DIALOGUE_11635	dialogue	CRES_modernizer.DLL	to2:2094	To fit in. I wasn't sure how people would react if they found out I was a foreigner. But I worry if I'm overdoing it.	为了融入。我不确定大家发现我是外国人后会怎么反应，但我担心自己是不是演得太过头了。		
11636	IDS_DIALOGUE_11636	dialogue	CRES_modernizer.DLL	to2:2095	I have a confession to make. I'm from Detroit.	我有件事要坦白，我来自底特律。		
11637	IDS_DIALOGUE_11637	dialogue	CRES_modernizer.DLL	to2:2096	You've got to be kidding!	你在开玩笑吧！		
11638	IDS_DIALOGUE_11638	dialogue	CRES_modernizer.DLL	to2:2097	I don't think we're the only ones, either. When Vijay gets drunk, I could swear he's got an Oklahoma twang. And I'm almost positive Deepak is British.	而且我觉得不只我们两个。维杰喝醉后，我敢说他带着俄克拉何马口音。我也几乎肯定迪帕克是英国人。		
11639	IDS_DIALOGUE_11639	dialogue	CRES_modernizer.DLL	to2:2098	Well, probably better to keep up appearances.	那最好还是继续装下去。		
11640	IDS_DIALOGUE_11640	dialogue	CRES_modernizer.DLL	to2:2099	Good thinking, my friend.	好主意，朋友。		
11641	IDS_DIALOGUE_11641	dialogue	CRES_modernizer.DLL	to2:2100	I got another demerit.	我又被记了一次过。		
11642	IDS_DIALOGUE_11642	dialogue	CRES_modernizer.DLL	to2:2101	Don't tell me, let me guess. He thinks your walking against the wind is too understated.	别告诉我，让我猜。他觉得你“逆风行走”的动作太含蓄。		
11643	IDS_DIALOGUE_11643	dialogue	CRES_modernizer.DLL	to2:2102	Oui. He wants a stronger wind.	是。他想要更强的风。		
11644	IDS_DIALOGUE_11644	dialogue	CRES_modernizer.DLL	to2:2103	He studied from Deveraux.	他师从德弗罗。		
11645	IDS_DIALOGUE_11645	dialogue	CRES_modernizer.DLL	to2:2104	Well, that explains it. Deveraux believes the wind must be a tempest. My instructor learned from Jarre. Jarre argues for a playful spring breeze.	那就解释得通了。德弗罗认为风必须像暴风雨。我老师师从雅尔，雅尔主张轻快的春风。		
11646	IDS_DIALOGUE_11646	dialogue	CRES_modernizer.DLL	to2:2105	I was taught the wind must be brisk, but never discourteous.	我学的是风要强劲，但不能无礼。		
11647	IDS_DIALOGUE_11647	dialogue	CRES_modernizer.DLL	to2:2106	When I was young, I didn't realize there was so much philosophy in pantomime.	年轻时，我真没想到哑剧里有这么多哲学。		
11648	IDS_DIALOGUE_11648	dialogue	CRES_modernizer.DLL	to2:2111	I don't see why I should have to do it.	我不明白为什么非得让我做。		
11649	IDS_DIALOGUE_11649	dialogue	CRES_modernizer.DLL	to2:2112	What do you mean? It's your job.	什么意思？这是你的工作。		
11650	IDS_DIALOGUE_11650	dialogue	CRES_modernizer.DLL	to2:2113	I didn't sign up for mopping latrines. I signed up to perpetrate despicable acts.	我加入这里不是为了拖洗厕所，而是为了实施卑劣行径。		
11651	IDS_DIALOGUE_11651	dialogue	CRES_modernizer.DLL	to2:2114	Show me where in your contract it says you get to do only the fun stuff.	把合同拿来，指出哪一条写着你只能做有趣的工作。		
11652	IDS_DIALOGUE_11652	dialogue	CRES_modernizer.DLL	to2:2115	Look, I'm an expert at what I do, which is causing misery and suffering. I was hired to make people unhappy. You want the latrine mopped? Hire a janitor.	听着，我是自己专业领域的专家，也就是制造痛苦和折磨。我受雇让人不幸。你想拖厕所？那就雇个清洁工。		
11653	IDS_DIALOGUE_11653	dialogue	CRES_modernizer.DLL	to2:2116	Sure, as long as you don't mind taking a pay cut to cover their wages.	可以，只要你不介意降薪来支付他的工资。		
11654	IDS_DIALOGUE_11654	dialogue	CRES_modernizer.DLL	to2:2117	Why should I have to pay for it?	为什么要我付钱？		
11655	IDS_DIALOGUE_11655	dialogue	CRES_modernizer.DLL	to2:2118	Because you're the one that doesn't want to pitch in. The rest of us mop latrines when it's our turn. If you don't want to help, you can hire a janitor out of your own salary.	因为是你不肯出力。轮到我们时，其他人都会拖洗厕所。你要是不愿帮忙，就从自己的工资里雇个清洁工。		
11656	IDS_DIALOGUE_11656	dialogue	CRES_modernizer.DLL	to2:2119	That's not fair!	这不公平！		
11657	IDS_DIALOGUE_11657	dialogue	CRES_modernizer.DLL	to2:2120	Why don't you tell Mr. Volkov about it. I'm sure he'll have an opinion on the subject.	你可以去跟沃尔科夫先生说，我相信他对此一定有自己的看法。		
11658	IDS_DIALOGUE_11658	dialogue	CRES_modernizer.DLL	to2:2121	I'm not mopping.	我不拖。		
11659	IDS_DIALOGUE_11659	dialogue	CRES_modernizer.DLL	to2:2122	Suit yourself. Just keep in mind that people who don't mop, get mopped.	随你便。不过记住，不拖地的人，最后会被人拖走。		
11660	IDS_DIALOGUE_11660	dialogue	CRES_modernizer.DLL	to2:2123	Is that a threat?	这是威胁吗？		
11661	IDS_DIALOGUE_11661	dialogue	CRES_modernizer.DLL	to2:2124	It's a fact.	这是事实。		
11662	IDS_DIALOGUE_11662	dialogue	CRES_modernizer.DLL	to2:2125	I've been thinking lately. You remember that guy Paulo?	我最近一直在想。你还记得那个叫保罗的家伙吗？		
11663	IDS_DIALOGUE_11663	dialogue	CRES_modernizer.DLL	to2:2126	You mean the one that whacked Johnny in Spain?	你是说在西班牙干掉强尼的那个？		
11664	IDS_DIALOGUE_11664	dialogue	CRES_modernizer.DLL	to2:2131	Yeah, him.	对，就是他。		
11665	IDS_DIALOGUE_11665	dialogue	CRES_modernizer.DLL	to2:2132	Who could forget? I remember last year at the Christmas party. You got a standing ovation after you described what you were gonna do to that guy. That was the nastiest, most graphic revenge fantasy I ever heard. Pure poetry.	谁会忘记？我还记得去年圣诞聚会，你描述准备怎么对付那家伙以后，全场起立鼓掌。那是我听过最恶毒、最血腥的复仇幻想，简直就是诗。		
11666	IDS_DIALOGUE_11666	dialogue	CRES_modernizer.DLL	to2:2133	Well, like I said, I been thinking. I've changed my mind.	嗯，就像我说的，我一直在想。我改变主意了。		
11667	IDS_DIALOGUE_11667	dialogue	CRES_modernizer.DLL	to2:2134	You mean you got something worse planned?	你是说，你想出了更狠的办法？		
11668	IDS_DIALOGUE_11668	dialogue	CRES_modernizer.DLL	to2:2135	No, I mean I changed my mind.	不，我是说我改变主意了。		
11669	IDS_DIALOGUE_11669	dialogue	CRES_modernizer.DLL	to2:2136	You're not gonna kill him?	你不准备杀他？		
11670	IDS_DIALOGUE_11670	dialogue	CRES_modernizer.DLL	to2:2137	What's the point? It's not gonna bring Johnny back.	杀了他又有什么意义？强尼也回不来了。		
11671	IDS_DIALOGUE_11671	dialogue	CRES_modernizer.DLL	to2:2138	Yeah, but it's the principle.	是，可这是原则问题。		
11672	IDS_DIALOGUE_11672	dialogue	CRES_modernizer.DLL	to2:2139	That's what I used to tell myself, but that whole thing was strictly business. I loved Johnny like a brother, but he was a rat.	我以前也这么告诉自己，可那件事从头到尾都只是生意。我像亲兄弟一样爱强尼，但他确实是个叛徒。		
11673	IDS_DIALOGUE_11673	dialogue	CRES_modernizer.DLL	to2:2140	Maybe so, but he was our friend.	也许吧，可他毕竟是我们的朋友。		
11674	IDS_DIALOGUE_11674	dialogue	CRES_modernizer.DLL	to2:2141	What did I just say? I'd have done anything for that punk.	我刚才说什么了？我愿意为那个混蛋做任何事。		
11675	IDS_DIALOGUE_11675	dialogue	CRES_modernizer.DLL	to2:2142	That's not what it sounds like to me.	听起来可不像。		
11676	IDS_DIALOGUE_11676	dialogue	CRES_modernizer.DLL	to2:2143	Look, if I kill Paulo, who am I helping? Not Johnny. He's dead. I'd be doing it for me.	听着，要是我杀了保罗，我是在帮谁？不是强尼，他已经死了。我只是为了自己。		
11677	IDS_DIALOGUE_11677	dialogue	CRES_modernizer.DLL	to2:2144	There's nothing wrong with that.	这没什么不对。		
11678	IDS_DIALOGUE_11678	dialogue	CRES_modernizer.DLL	to2:2145	Yes, there is. See, I know Paulo didn't have nothing personal against Johnny. He was just following orders. How am I gonna feel better icing a guy that was just doing his job?	不，有问题。我知道保罗对强尼没有私人恩怨，他只是在执行命令。杀掉一个只是做本职工作的人，我怎么会感觉更好？		
11679	IDS_DIALOGUE_11679	dialogue	CRES_modernizer.DLL	to2:2146	So ice the guy that hired him.	那就杀了雇他的人。		
11680	IDS_DIALOGUE_11680	dialogue	CRES_modernizer.DLL	to2:2151	But Johnny had it coming. I wish things'd worked out different, but they didn't. If I start gunning people down, what will I accomplish?	可强尼是自作自受。我希望事情能有别的结局，但事实不是这样。要是我开始到处杀人，又能得到什么？		
11681	IDS_DIALOGUE_11681	dialogue	CRES_modernizer.DLL	to2:2152	You wearing a bra under there? I'm starting to worry about your manhood. I mean, if you lost your taste for violence, maybe you should become a librarian or something.	你里面穿胸罩了吗？我开始担心你还算不算男人。我的意思是，你要是已经不喜欢暴力了，也许该去当图书管理员什么的。		
11682	IDS_DIALOGUE_11682	dialogue	CRES_modernizer.DLL	to2:2153	Say that again. To my face. I dare you.	有种当着我的面再说一遍。我看你敢不敢。		
11683	IDS_DIALOGUE_11683	dialogue	CRES_modernizer.DLL	to2:2154	Lighten up. I'm just having trouble digesting all this.	放松点，我只是一时消化不了这些。		
11684	IDS_DIALOGUE_11684	dialogue	CRES_modernizer.DLL	to2:2155	It's simple. Johnny got planted because he was bad for business. If I turn around and whack the guy that whacked him, I'm turning a tragedy into a travesty.	很简单。强尼被埋了，是因为他妨碍生意。要是我转身干掉那个干掉他的人，我就是把一场悲剧变成一场闹剧。		
11685	IDS_DIALOGUE_11685	dialogue	CRES_modernizer.DLL	to2:2156	What are you talking about? You're getting some well deserved payback.	你在说什么？你只是在讨回理所应得的报复。		
11686	IDS_DIALOGUE_11686	dialogue	CRES_modernizer.DLL	to2:2157	It ain't well deserved! That's what I been trying to say. Johnny got himself killed by being a rat. If you want to blame somebody, blame him. If a guy shoots himself in the head, you don't punish the gun.	根本不是什么理所应得！我一直想说的就是这个。强尼因为当叛徒把自己害死了。要怪就怪他。一个人开枪打爆自己的脑袋，你不会去惩罚那把枪。		
11687	IDS_DIALOGUE_11687	dialogue	CRES_modernizer.DLL	to2:2158	Hmmm, interesting point.	嗯，很有意思。		
11688	IDS_DIALOGUE_11688	dialogue	CRES_modernizer.DLL	to2:2159	That's the difference between revenge and justice. I could get revenge by killing Paulo, but I wouldn't be serving justice. Justice is what got Johnny whacked in the first place.	这就是复仇和正义的区别。杀掉保罗能让我复仇，却不能伸张正义。强尼当初被干掉，本身就是正义的结果。		
11689	IDS_DIALOGUE_11689	dialogue	CRES_modernizer.DLL	to2:2160	Did you hear that bastard was planning to do a presentation on Project: Lambda at this year's international crime conference?	听说那个混蛋准备在今年的国际犯罪大会上介绍拉姆达计划了吗？		
11690	IDS_DIALOGUE_11690	dialogue	CRES_modernizer.DLL	to2:2161	He wasn't even on the project.	他压根没参与那个项目。		
11691	IDS_DIALOGUE_11691	dialogue	CRES_modernizer.DLL	to2:2162	I know! Can you believe it.	我知道！你敢相信吗？		
11692	IDS_DIALOGUE_11692	dialogue	CRES_modernizer.DLL	to2:2163	So they talked him out of doing it?	所以他们说服他放弃了？		
11693	IDS_DIALOGUE_11693	dialogue	CRES_modernizer.DLL	to2:2164	Nah, they just threw him to the sharks.	没有，他们直接把他扔去喂鲨鱼了。		
11694	IDS_DIALOGUE_11694	dialogue	CRES_modernizer.DLL	to2:2165	That'll shut him up.	这下他肯定闭嘴了。		
11695	IDS_DIALOGUE_11695	dialogue	CRES_modernizer.DLL	to2:2166	Why do you think there is such a low ratio of women in the criminal industry?	你觉得犯罪行业里的女性比例为什么这么低？		
11696	IDS_DIALOGUE_11696	dialogue	CRES_modernizer.DLL	to2:2171	Lack of interest, probably.	大概是缺乏兴趣。		
11697	IDS_DIALOGUE_11697	dialogue	CRES_modernizer.DLL	to2:2172	You don't think it's sexism?	你不觉得是性别歧视吗？		
11698	IDS_DIALOGUE_11698	dialogue	CRES_modernizer.DLL	to2:2173	I'm sure there's some of that, but it's not like we get a lot of resumes from women.	肯定有一点，但我们收到的女性简历本来就不多。		
11699	IDS_DIALOGUE_11699	dialogue	CRES_modernizer.DLL	to2:2174	Maybe it's socialization. Maybe girls grow up thinking crime is for men, so they don't consider it as a career option.	也许是社会化造成的。女孩从小就觉得犯罪是男人的事业，所以根本不会把它当成职业选择。		
11700	IDS_DIALOGUE_11700	dialogue	CRES_modernizer.DLL	to2:2175	I'll ask my sister what she thinks.	我去问问我妹妹怎么想。		
11701	IDS_DIALOGUE_11701	dialogue	CRES_modernizer.DLL	to2:2176	Whatever happened to their Eiffel Tower plan? Weren't they going to strap rockets to it and fly it to the moon?	他们的埃菲尔铁塔计划后来怎么样了？不是准备给塔绑上火箭，送到月球吗？		
11702	IDS_DIALOGUE_11702	dialogue	CRES_modernizer.DLL	to2:2177	Budget overruns. I hear they're working on a plan to replace all the paintings in the Louvre with photographs of Elvis Presley.	预算超支了。听说他们正在计划把卢浮宫里的所有画作换成猫王的照片。		
11703	IDS_DIALOGUE_11703	dialogue	CRES_modernizer.DLL	to2:2178	Are you sure? That sounds a lot like the job in Barcelona.	你确定？这听起来很像巴塞罗那那次行动。		
11704	IDS_DIALOGUE_11704	dialogue	CRES_modernizer.DLL	to2:2179	They're calling it a spiritual sequel.	他们称之为精神续作。		
11705	IDS_DIALOGUE_11705	dialogue	CRES_modernizer.DLL	to2:2180	How disappointing. I was looking forward to something a little more innovative.	真令人失望。我还期待更有创意的东西。		
11706	IDS_DIALOGUE_11706	dialogue	CRES_modernizer.DLL	to2:2181	They can still innovate. Just because it's a follow-up doesn't mean it's going to be identical. Think of it as a variation on a theme.	他们仍然可以创新。续作不代表必须完全一样，可以把它看成同一主题的变奏。		
11707	IDS_DIALOGUE_11707	dialogue	CRES_modernizer.DLL	to2:2182	We'll see.	那就等着看吧。		
11708	IDS_DIALOGUE_11708	dialogue	CRES_modernizer.DLL	to2:2183	That morale officer is a serious liability.	那个士气官会带来严重问题。		
11709	IDS_DIALOGUE_11709	dialogue	CRES_modernizer.DLL	to2:2184	Aw, come on, she's not that bad.	得了，她没那么糟。		
11710	IDS_DIALOGUE_11710	dialogue	CRES_modernizer.DLL	to2:2185	How am I supposed to feel intimidating in a pink uniform? And what kind of self respecting evil organization has a slogan like: Good at being bad. Bad at being good?	穿着粉色制服，我怎么可能显得吓人？而且哪个有自尊的邪恶组织会用这种口号：“擅长作恶，不擅长行善”？		
11711	IDS_DIALOGUE_11711	dialogue	CRES_modernizer.DLL	to2:2186	I kind of like it. Besides, it got shot down anyway.	我还挺喜欢的，反正最后也被否决了。		
11712	IDS_DIALOGUE_11712	dialogue	CRES_modernizer.DLL	to2:2191	That's not my point. It never should have been proposed in the first place. Where's the menace?	这不是重点。这个提案从一开始就不该出现。威慑力在哪里？		
