id	symbols	category	source	source_lines	english	zh	status	note
10642	IDS_DIALOGUE_10642	dialogue	CRES.DLL	to2:1016	All personnel, stand down from alert. The threat has been neutralized. Thank you.	全体人员解除警戒，威胁已经排除。谢谢。		
10644	IDS_DIALOGUE_10644	dialogue	CRES.DLL	to2:1017	There you are! I was worried you'd been kidnapped.	你可算回来了！我还担心你被绑架了。		
10645	IDS_DIALOGUE_10645	dialogue	CRES.DLL	to2:1018	Ah, you found them.	啊，你找到它们了。		
10646	IDS_DIALOGUE_10646	dialogue	CRES.DLL	to2:1019	Sorry to alarm you. Some strange small person popped into my office and I thought it best to run away.	抱歉惊动了你。刚才有个奇怪的小个子突然闯进我的办公室，我觉得逃跑才是上策。		
10647	IDS_DIALOGUE_10647	dialogue	CRES.DLL	to2:1020	Commendable plan.	明智的计划。		
10648	IDS_DIALOGUE_10648	dialogue	CRES.DLL	to2:1021	Let's take a look at those files, shall we?	我们来看看那些文件吧。		
10649	IDS_DIALOGUE_10649	dialogue	CRES.DLL	to2:1022	Must you fidget?	你非得动来动去吗？		
10650	IDS_DIALOGUE_10650	dialogue	CRES.DLL	to2:1023	Yes.	是的。		
10651	IDS_DIALOGUE_10651	dialogue	CRES.DLL	to2:1024	I should think I can come up with something helpful. Of course, I'll need to analyze the data more thoroughly, so why don't you run along and blow something up for a while.	我想我应该能找出点有用的东西。当然，我还需要更彻底地分析数据，所以你不如先去随便炸点什么打发时间。		
10652	IDS_DIALOGUE_10652	dialogue	CRES.DLL	to2:1025	Good idea. I'll just...	好主意，我这就……		
10653	IDS_DIALOGUE_10653	dialogue	CRES.DLL	to2:1026	...pop out and rescue Armstrong.	……出去救阿姆斯特朗。		
10654	IDS_DIALOGUE_10654	dialogue	CRES.DLL	to2:1027	Have fun.	玩得开心。		
10655	IDS_DIALOGUE_10655	dialogue	CRES.DLL	to2:1028	Hmmm, Armstrong.	嗯，阿姆斯特朗。		
10656	IDS_DIALOGUE_10656	dialogue	CRES.DLL	to2:1033	Whiskey, straight up.	威士忌，纯饮。		
10657	IDS_DIALOGUE_10657	dialogue	CRES.DLL	to2:1034	Trouble at the office?	办公室里出麻烦了？		
10658	IDS_DIALOGUE_10658	dialogue	CRES.DLL	to2:1035	Buncha damn girly men ain't willing to do what needs to be done. Ah, you don't wanna listen to my problems.	一群该死的娘娘腔不愿意做必须做的事。算了，你肯定不想听我诉苦。		
10659	IDS_DIALOGUE_10659	dialogue	CRES.DLL	to2:1036	On the contrary. I'd love to.	恰恰相反，我很乐意听。		
10660	IDS_DIALOGUE_10660	dialogue	CRES.DLL	to2:1037	What am I supposed to do? The dang thing just shorted out.	我还能怎么办？这该死的东西突然短路了。		
10661	IDS_DIALOGUE_10661	dialogue	CRES.DLL	to2:1038	Do you have your warrantee card?	你有保修卡吗？		
10662	IDS_DIALOGUE_10662	dialogue	CRES.DLL	to2:1039	What do you think THIS is, toilet paper? Although it might as well be.	你以为这是什么，厕纸吗？虽然它现在也差不多只配当厕纸。		
10663	IDS_DIALOGUE_10663	dialogue	CRES.DLL	to2:1040	Did you read the part where it says the manufacturer isn't liable in the event of owner neglect or misuse?	你看过上面写的那一段吗？如果故障是因用户疏忽或使用不当造成，生产商概不负责。		
10664	IDS_DIALOGUE_10664	dialogue	CRES.DLL	to2:1041	Misuse? I was just following the damn instructions.	使用不当？我只是照着该死的说明操作。		
10665	IDS_DIALOGUE_10665	dialogue	CRES.DLL	to2:1042	The card clearly indicates the conditions under which the warrantee will be voided. There's a whole list of things that can cause malfunctions.	卡片上清楚列出了哪些情况会导致保修失效，可能造成故障的事项有一整张清单。		
10666	IDS_DIALOGUE_10666	dialogue	CRES.DLL	to2:1043	I give up! Those robots are useless anyway.	我放弃了！那些机器人反正也没用。		
10667	IDS_DIALOGUE_10667	dialogue	CRES.DLL	to2:1044	See this? This is what I think of these idiot robots.	看见了吗？这就是我对这些白痴机器人的看法。		
10668	IDS_DIALOGUE_10668	dialogue	CRES.DLL	to2:1045	What are you looking at?	你看什么？		
10669	IDS_DIALOGUE_10669	dialogue	CRES.DLL	to2:1046	Error. Does not compute. Please consult User Manual for correct input procedure.	错误。无法计算。请查阅《用户手册》，了解正确的输入流程。		
10670	IDS_DIALOGUE_10670	dialogue	CRES.DLL	to2:1047	User Manual can be obtained from Supercomputer Services department in Corridor 2. To obtain User Manual, you must fill out a requisition form with the correct item number. The item number is listed in the Supercomputer Services Product Catalogue.	《用户手册》可从2号走廊的超级计算机服务部门领取。要领取《用户手册》，必须填写申请表并注明正确的物品编号。物品编号可在《超级计算机服务产品目录》中查到。		
10671	IDS_DIALOGUE_10671	dialogue	CRES.DLL	to2:1048	Greetings. To check out the Supercomputer User Manual, please submit a completed Requisition Form 207-B. The requisition form must include the correct Item Number, which you can find in the Supercomputer Services Product Catalogue. To requisition a Supercomputer Services Product Catalogue, please submit a completed Requisition Form 207-B. The Item Number for the Supercomputer Services Product Catalogue can be found in the Supercomputer Services Product Catalogue.	您好。要借阅《超级计算机用户手册》，请提交填写完整的207-B申请表。申请表中必须包含正确的物品编号，该编号可在《超级计算机服务产品目录》中查到。要申请《超级计算机服务产品目录》，请提交填写完整的207-B申请表。《超级计算机服务产品目录》的物品编号可以在《超级计算机服务产品目录》中查到。		
10672	IDS_DIALOGUE_10672	dialogue	CRES.DLL	to2:1053	I can't help you without a requisition form.	没有申请表，我无法帮助你。		
10673	IDS_DIALOGUE_10673	dialogue	CRES.DLL	to2:1054	Here's your Supercomputer Services Product Catalogue.	这是你的《超级计算机服务产品目录》。		
10674	IDS_DIALOGUE_10674	dialogue	CRES.DLL	to2:1055	I'm sorry. The Supercomputer User Manual is currently checked out.	很抱歉，《超级计算机用户手册》目前已被借出。		
10675	IDS_DIALOGUE_10675	dialogue	CRES.DLL	to2:1056	Since you're cute, I'm gonna help you out. Chris Hibbard has had the manual checked out for the past four months. He's terrible about bringing stuff back when he's done with it, but he always leaves stuff sitting on his desk. I even made a copy of his office pass card. You can borrow it, but please bring it back when you're done. I'd hate to have to sic security on you.	看在你这么可爱的份上，我就帮你一把。克里斯·希巴德把那本手册借走已经四个月了。他用完东西后从来不按时归还，不过总会把它们随手放在自己的办公桌上。我甚至复制了一张他办公室的门禁卡。你可以借用，但用完后请还给我。我可不想派保安去抓你。		
10676	IDS_DIALOGUE_10676	dialogue	CRES.DLL	to2:1057	Thanks.	谢谢。		
10677	IDS_DIALOGUE_10677	dialogue	CRES.DLL	to2:1058	Error. Does not compute. User attempting to employ Version 1.0 input procedure. Current version is 2.0. Please consult Supercomputer User Manual Supplement for updated input procedure.	错误。无法计算。用户正在尝试使用1.0版输入流程，当前版本为2.0。请查阅《超级计算机用户手册补充说明》，了解更新后的输入流程。		
10678	IDS_DIALOGUE_10678	dialogue	CRES.DLL	to2:1059	Girls aren't supposed to come in here!	女孩子不该进这里！		
10679	IDS_DIALOGUE_10679	dialogue	CRES.DLL	to2:1060	There you are.	你在这儿啊。		
10680	IDS_DIALOGUE_10680	dialogue	CRES.DLL	to2:1061	You made me wet myself!	你吓得我尿裤子了！		
10681	IDS_DIALOGUE_10681	dialogue	CRES.DLL	to2:1062	Sorry. Give me your pass card.	抱歉，把你的通行卡给我。		
10682	IDS_DIALOGUE_10682	dialogue	CRES.DLL	to2:1063	You're not authorized to enter the Supercomputer Services department.	你无权进入超级计算机服务部门。		
10683	IDS_DIALOGUE_10683	dialogue	CRES.DLL	to2:1064	I need the Supercomputer User Manual Supplement. It's not even listed in the catalogue. I don't have time for all this bureaucracy. Give me the pass card or else.	我需要《超级计算机用户手册补充说明》。目录里甚至都没有列出来，我没时间应付这些官僚程序。把通行卡给我，否则别怪我不客气。		
10684	IDS_DIALOGUE_10684	dialogue	CRES.DLL	to2:1065	Fine.	好吧。		
10685	IDS_DIALOGUE_10685	dialogue	CRES.DLL	to2:1066	I'll be damned.	真见鬼。		
10686	IDS_DIALOGUE_10686	dialogue	CRES.DLL	to2:1067	Ah, don't act so surprised.	别装得这么惊讶。		
10687	IDS_DIALOGUE_10687	dialogue	CRES.DLL	to2:1068	I can't say I was expecting to see you here.	我可没想到会在这里见到你。		
10688	IDS_DIALOGUE_10688	dialogue	CRES.DLL	to2:1073	You thought I'd leave you to die?	你以为我会丢下你等死？		
10689	IDS_DIALOGUE_10689	dialogue	CRES.DLL	to2:1074	Think you can get me out of this mess?	你觉得能把我从这烂摊子里救出去吗？		
10690	IDS_DIALOGUE_10690	dialogue	CRES.DLL	to2:1075	Not a chance, but at least she can watch you die.	没门，不过至少她可以看着你死。		
10691	IDS_DIALOGUE_10691	dialogue	CRES.DLL	to2:1076	Hurry up, lass!	快点，小姑娘！		
10692	IDS_DIALOGUE_10692	dialogue	CRES.DLL	to2:1077	Oh, golly.	哦，天哪。		
10693	IDS_DIALOGUE_10693	dialogue	CRES.DLL	to2:1078	Don't forget about me, now.	别把我忘了。		
10694	IDS_DIALOGUE_10694	dialogue	CRES.DLL	to2:1079	Cate!	凯特！		
10695	IDS_DIALOGUE_10695	dialogue	CRES.DLL	to2:1080	I'm about out of time here, girlie.	我快撑不住了，小姑娘。		
10696	IDS_DIALOGUE_10696	dialogue	CRES.DLL	to2:1081	Well, I'll be.	真没想到。		
10697	IDS_DIALOGUE_10697	dialogue	CRES.DLL	to2:1082	Oh, no you don't.	哦，休想。		
10698	IDS_DIALOGUE_10698	dialogue	CRES.DLL	to2:1083	Say goodbye to your little friend.	和你的小朋友道别吧。		
10699	IDS_DIALOGUE_10699	dialogue	CRES.DLL	to2:1084	Curse you!	该死的！		
10700	IDS_DIALOGUE_10700	dialogue	CRES.DLL	to2:1085	That's another one I owe you.	这下我又欠你一次。		
10701	IDS_DIALOGUE_10701	dialogue	CRES.DLL	to2:1086	Uh oh. Let's get out of here!	糟了，我们快离开这里！		
10702	IDS_DIALOGUE_10702	dialogue	CRES.DLL	to2:1087	Abigail!	阿比盖尔！		
10703	IDS_DIALOGUE_10703	dialogue	CRES.DLL	to2:1088	I can't control myself.	我控制不了自己。		
10704	IDS_DIALOGUE_10704	dialogue	CRES.DLL	to2:1093	Aaarrrrrggggghhhhh!!!	啊啊啊啊啊啊啊！！！		
10705	IDS_DIALOGUE_10705	dialogue	CRES.DLL	to2:1094	That doesn't sound good.	听起来可不妙。		
10706	IDS_DIALOGUE_10706	dialogue	CRES.DLL	to2:1095	Right. One of us is gonna have to find the bilge pumps and drain corridor 4B.	好吧，我们中得有一个人去找舱底水泵，把4B走廊里的水排掉。		
10707	IDS_DIALOGUE_10707	dialogue	CRES.DLL	to2:1096	Either head down that way or go wait over there.	要么沿那边走，要么去那边等着。		
10708	IDS_DIALOGUE_10708	dialogue	CRES.DLL	to2:1097	I'm off, then.	那我走了。		
10709	IDS_DIALOGUE_10709	dialogue	CRES.DLL	to2:1098	I'll wait here, then.	那我就在这里等。		
10710	IDS_DIALOGUE_10710	dialogue	CRES.DLL	to2:1099	See you soon.	回头见。		
10711	IDS_DIALOGUE_10711	dialogue	CRES.DLL	to2:1100	Okay, I'm draining the corridor. Hold tight.	好了，我正在排走廊里的水，坚持住。		
10712	IDS_DIALOGUE_10712	dialogue	CRES.DLL	to2:1101	Go! I may need your help in a moment. Find an intercom console.	快去！我一会儿可能需要你帮忙。找一台内部通讯终端。		
10713	IDS_DIALOGUE_10713	dialogue	CRES.DLL	to2:1102	When you reach the pumps, drain corridor 4B.	到达水泵后，把4B走廊里的水排掉。		
10714	IDS_DIALOGUE_10714	dialogue	CRES.DLL	to2:1103	Okay, it's working. Look for a way out of there.	好了，起作用了。找找有没有出去的路。		
10715	IDS_DIALOGUE_10715	dialogue	CRES.DLL	to2:1104	Cate, I need your help. A security camera's shorting out. It'll zap me if I get too close. Find the security office... what the hell?	凯特，我需要你帮忙。有台监控摄像机短路了，我一靠近就会被电到。去找保安办公室……搞什么鬼？		
10716	IDS_DIALOGUE_10716	dialogue	CRES.DLL	to2:1105	Cate, is that you? Where are you now? I'm...	凯特，是你吗？你现在在哪里？我……		
10717	IDS_DIALOGUE_10717	dialogue	CRES.DLL	to2:1106	What do you recommend, Peterson? That we just lie down and die?	你有什么建议，彼得森？难道我们就躺下来等死？		
10718	IDS_DIALOGUE_10718	dialogue	CRES.DLL	to2:1107	We've searched everywhere.	我们到处都找过了。		
10719	IDS_DIALOGUE_10719	dialogue	CRES.DLL	to2:1108	Well, keep searching. There's got to be some sort of mechanism somewhere.	那就继续找，某处一定有什么机关。		
10720	IDS_DIALOGUE_10720	dialogue	CRES.DLL	to2:1113	Yes, sir.	是，先生。		
10721	IDS_DIALOGUE_10721	dialogue	CRES.DLL	to2:1114	Oh, golly.	哦，天哪。		
10724	IDS_DIALOGUE_10724	dialogue	CRES.DLL	to2:1115	Keep a low profile. I'll have a look around.	尽量别引人注意，我去四处看看。		
10725	IDS_DIALOGUE_10725	dialogue	CRES.DLL	to2:1116	Fine with me. I stumbled on a wee bottle of brandy on the way here. I've been meaning to take her for a test drive.	我没意见。来这里的路上，我偶然发现了一小瓶白兰地，正准备尝尝它的滋味。		
10726	IDS_DIALOGUE_10726	dialogue	CRES.DLL	to2:1117	Quit grumbling. We could have left you for dead.	别抱怨了，我们本可以把你扔在那里等死。		
10727	IDS_DIALOGUE_10727	dialogue	CRES.DLL	to2:1118	Magnus, launch the escape pod.	马格努斯，发射逃生舱。		
10728	IDS_DIALOGUE_10728	dialogue	CRES.DLL	to2:1119	Must be jammed.	一定是卡住了。		
10729	IDS_DIALOGUE_10729	dialogue	CRES.DLL	to2:1120	Doesn't anything on this stupid base work the way it's supposed to?	这个蠢基地里就没有一样东西能正常运作吗？		
10730	IDS_DIALOGUE_10730	dialogue	CRES.DLL	to2:1121	No.	没有。		
10731	IDS_DIALOGUE_10731	dialogue	CRES.DLL	to2:1122	Guess I'm staying after all.	看来我终究还是得留下。		
10732	IDS_DIALOGUE_10732	dialogue	CRES.DLL	to2:1123	What? That's crazy. I didn't come all this way to let you drown.	什么？太疯狂了。我大老远赶来可不是为了眼睁睁看你淹死。		
10733	IDS_DIALOGUE_10733	dialogue	CRES.DLL	to2:1124	Got a better idea? I'm the only one strong enough for the job.	你有更好的主意吗？只有我的力气足够完成这件事。		
10734	IDS_DIALOGUE_10734	dialogue	CRES.DLL	to2:1125	There'll be no arguing.	不准争辩。		
10735	IDS_DIALOGUE_10735	dialogue	CRES.DLL	to2:1126	There must be some other way.	一定还有别的办法。		
10736	IDS_DIALOGUE_10736	dialogue	CRES.DLL	to2:1131	Not unless you want us all to die.	除非你想让我们全死在这里。		
10737	IDS_DIALOGUE_10737	dialogue	CRES.DLL	to2:1132	Wish me luck.	祝我好运。		
10738	IDS_DIALOGUE_10738	dialogue	CRES.DLL	to2:1133	There he is!	他在那里！		
10739	IDS_DIALOGUE_10739	dialogue	CRES.DLL	to2:1134	You can do it, Magnus.	你能做到的，马格努斯。		
10740	IDS_DIALOGUE_10740	dialogue	CRES.DLL	to2:1135	You must call off this operation.	你必须取消这次行动。		
10741	IDS_DIALOGUE_10741	dialogue	CRES.DLL	to2:1136	Call it off? Impossible.	取消？不可能。		
10742	IDS_DIALOGUE_10742	dialogue	CRES.DLL	to2:1137	It was never approved, only discussed.	这项行动从未获批，只是讨论过而已。		
10743	IDS_DIALOGUE_10743	dialogue	CRES.DLL	to2:1138	Well, I suppose I could be convinced for 100 million pounds sterling.	好吧，也许一亿英镑能说服我。		
10744	IDS_DIALOGUE_10744	dialogue	CRES.DLL	to2:1139	You're mad.	你疯了。		
10745	IDS_DIALOGUE_10745	dialogue	CRES.DLL	to2:1140	Am I? Unless I'm mistaken, once my super soldiers seize Khios, it will be you facing the specter of annihilation.	是吗？除非我弄错了，一旦我的超级士兵占领希俄斯，面临毁灭威胁的人将会是你。		
10748	IDS_DIALOGUE_10748	dialogue	CRES.DLL	to2:1141	You expect me to believe your super soldiers will accomplish what no nation on earth has ever done? Khios is impenetrable. Even to you.	你以为我会相信，你的超级士兵能做到地球上任何国家都未曾做到的事？希俄斯坚不可摧，即使对你也是如此。		
10749	IDS_DIALOGUE_10749	dialogue	CRES.DLL	to2:1142	I'll send you a postcard.	我会给你寄张明信片。		
10750	IDS_DIALOGUE_10750	dialogue	CRES.DLL	to2:1143	You leave me no choice but to contact our ambassador in Washington.	你逼得我只能联系我国驻华盛顿大使。		
10751	IDS_DIALOGUE_10751	dialogue	CRES.DLL	to2:1144	Be my guest. Let's see if they believe you.	请便，看看他们会不会相信你。		
10752	IDS_DIALOGUE_10752	dialogue	CRES.DLL	to2:1149	Yes?	喂？		
10753	IDS_DIALOGUE_10753	dialogue	CRES.DLL	to2:1150	Where have you been? I've been trying to reach you all morning.	你去哪儿了？我找了你整整一上午。		
10754	IDS_DIALOGUE_10754	dialogue	CRES.DLL	to2:1151	Hello, Mother.  Goodbye, Mother.	你好，母亲。再见，母亲。		
10755	IDS_DIALOGUE_10755	dialogue	CRES.DLL	to2:1152	Don't you dare hang up.	你敢挂电话试试。		
10756	IDS_DIALOGUE_10756	dialogue	CRES.DLL	to2:1153	I just got off the phone with Washington. The Soviets are denying any involvement.	我刚和华盛顿通完电话，苏联方面否认参与此事。		
10757	IDS_DIALOGUE_10757	dialogue	CRES.DLL	to2:1154	Lying bunch of whores.	一群满嘴谎话的婊子。		
10758	IDS_DIALOGUE_10758	dialogue	CRES.DLL	to2:1155	Washington has warned them that a Soviet flag flying over the island of Khios will be considered an act of war.	华盛顿已经警告他们，若希俄斯岛上升起苏联国旗，将被视为战争行为。		
10759	IDS_DIALOGUE_10759	dialogue	CRES.DLL	to2:1156	I've completed my analysis.	我已经完成分析了。		
10760	IDS_DIALOGUE_10760	dialogue	CRES.DLL	to2:1157	So what's this?	这是什么？		
10761	IDS_DIALOGUE_10761	dialogue	CRES.DLL	to2:1158	Anti-super soldier serum.	抗超级士兵血清。		
10762	IDS_DIALOGUE_10762	dialogue	CRES.DLL	to2:1159	Perfect. What does it do?	太好了，它有什么作用？		
10763	IDS_DIALOGUE_10763	dialogue	CRES.DLL	to2:1160	Do you want the technical answer?	你想听技术性解释吗？		
10764	IDS_DIALOGUE_10764	dialogue	CRES.DLL	to2:1161	Explain it so Barnes will understand.	解释得让巴恩斯也能听懂。		
10765	IDS_DIALOGUE_10765	dialogue	CRES.DLL	to2:1162	It causes a chemical reaction in the super soldiers that essentially boils their innards.	它会在超级士兵体内引发化学反应，基本上会把他们的内脏煮熟。		
10766	IDS_DIALOGUE_10766	dialogue	CRES.DLL	to2:1163	Well, hot damn.	真他妈带劲。		
10770	IDS_DIALOGUE_10770	dialogue	CRES.DLL	to2:1168	I think we should presume she's failed.	我认为我们应该假定她已经失败了。		
10771	IDS_DIALOGUE_10771	dialogue	CRES.DLL	to2:1169	We're running out of options.	我们快没有其他选择了。		
10773	IDS_DIALOGUE_10773	dialogue	CRES.DLL	to2:1170	Where do I sign up for this shindig?	这场热闹要去哪儿报名？		
10774	IDS_DIALOGUE_10774	dialogue	CRES.DLL	to2:1171	You'll be on your own. If we put our troops on that island, the Soviets will launch against us. We've warned the local authorities not to interfere, since their weapons would be useless. 	你得独自行动。如果我们把部队派上那座岛，苏联就会向我们发射核武器。我们已经警告当地政府不要干预，因为他们的武器毫无作用。		
10775	IDS_DIALOGUE_10775	dialogue	CRES.DLL	to2:1172	They could at least give the super soldiers some alternatives to shoot at.	他们至少可以给超级士兵找点别的目标开枪。		
10776	IDS_DIALOGUE_10776	dialogue	CRES.DLL	to2:1173	Why didn't I think of that.	我怎么就没想到呢。		
10777	IDS_DIALOGUE_10777	dialogue	CRES.DLL	to2:1174	You got to use your head, sir.	先生，你得动动脑子。		
10779	IDS_DIALOGUE_10779	dialogue	CRES.DLL	to2:1175	I considered putting a bullet in your head while you were unconscious.	你昏迷的时候，我考虑过朝你脑袋开一枪。		
10780	IDS_DIALOGUE_10780	dialogue	CRES.DLL	to2:1176	Why didn't you?	那你为什么没开？		
10781	IDS_DIALOGUE_10781	dialogue	CRES.DLL	to2:1177	Too easy. For you. After all the grief you've caused us, it's not enough simply to let you die in your sleep.	太便宜你了。你给我们造成了这么多麻烦，光让你在睡梦中死掉可远远不够。		
10782	IDS_DIALOGUE_10782	dialogue	CRES.DLL	to2:1178	I hope you have something interesting in mind.	希望你准备了点有意思的东西。		
10784	IDS_DIALOGUE_10784	dialogue	CRES.DLL	to2:1183	You've got to be kidding.	你是在开玩笑吧。		
10785	IDS_DIALOGUE_10785	dialogue	CRES.DLL	to2:1184	I thought that might get your attention.	我就知道这能引起你的注意。		
10786	IDS_DIALOGUE_10786	dialogue	CRES.DLL	to2:1185	You stole this idea from Masters of Mayhem.	你这主意是从《混乱大师》里偷来的。		
10787	IDS_DIALOGUE_10787	dialogue	CRES.DLL	to2:1186	Nonsense.	胡说。		
10788	IDS_DIALOGUE_10788	dialogue	CRES.DLL	to2:1187	They've been murdering people like this since '63.	他们早在六三年就开始这样杀人了。		
10789	IDS_DIALOGUE_10789	dialogue	CRES.DLL	to2:1188	Start the mechanism.	启动机关。		
10792	IDS_DIALOGUE_10792	dialogue	CRES.DLL	to2:1189	Do it yourself.	你自己启动。		
10793	IDS_DIALOGUE_10793	dialogue	CRES.DLL	to2:1190	Start the mechanism.	启动机关。		
10795	IDS_DIALOGUE_10795	dialogue	CRES.DLL	to2:1191	Damn thing!	这破玩意儿！		
10796	IDS_DIALOGUE_10796	dialogue	CRES.DLL	to2:1192	I thought I might run into you.	我就知道会碰上你。		
10797	IDS_DIALOGUE_10797	dialogue	CRES.DLL	to2:1193	I knew I would run into you.	我早知道一定会碰上你。		
10798	IDS_DIALOGUE_10798	dialogue	CRES.DLL	to2:1194	What do you say we pretend we didn't see each other.	不如我们装作没看见对方，怎么样？		
10799	IDS_DIALOGUE_10799	dialogue	CRES.DLL	to2:1195	I can't.	不行。		
10800	IDS_DIALOGUE_10800	dialogue	CRES.DLL	to2:1200	All right.	好吧。		
10801	IDS_DIALOGUE_10801	dialogue	CRES.DLL	to2:1201	I was wrong to have spared your life all those years ago.	多年前饶你一命，是我的错误。		
10802	IDS_DIALOGUE_10802	dialogue	CRES.DLL	to2:1202	You've been nothing but a disappointment. Sayonara.	你从来只会让我失望。永别了。		
10803	IDS_DIALOGUE_10803	dialogue	CRES.DLL	to2:1203	Damn it!	该死！		
10804	IDS_DIALOGUE_10804	dialogue	CRES.DLL	to2:1204	Are you all right?	你没事吧？		
10805	IDS_DIALOGUE_10805	dialogue	CRES.DLL	to2:1205	Can't say much for your taste in employers.	你挑雇主的眼光实在不怎么样。		
10806	IDS_DIALOGUE_10806	dialogue	CRES.DLL	to2:1206	He was like a father.	他就像我的父亲。		
10807	IDS_DIALOGUE_10807	dialogue	CRES.DLL	to2:1207	You're better off as an orphan.	当孤儿反而更适合你。		
10808	IDS_DIALOGUE_10808	dialogue	CRES.DLL	to2:1208	I am in your debt.	我欠你一条命。		
10809	IDS_DIALOGUE_10809	dialogue	CRES.DLL	to2:1209	Then will you please stop trying to kill me?	那你以后能不能别再想杀我了？		
10810	IDS_DIALOGUE_10810	dialogue	CRES.DLL	to2:1210	What's wrong?	怎么了？		
10811	IDS_DIALOGUE_10811	dialogue	CRES.DLL	to2:1211	Nothing is wrong.	什么事也没有。		
10812	IDS_DIALOGUE_10812	dialogue	CRES.DLL	to2:1212	Well, I'm late to a war. Sayonara.	好吧，我参加战争要迟到了。再见。		
10815	IDS_DIALOGUE_10815	dialogue	CRES.DLL	to2:1213	Okay, Perkins, take us up.	好了，珀金斯，升空。		
10816	IDS_DIALOGUE_10816	dialogue	CRES.DLL	to2:1218	Aye, aye, sir!	是，先生！		
10817	IDS_DIALOGUE_10817	dialogue	CRES.DLL	to2:1219	All hands, prepare to deploy invasion force.	全体人员，准备部署入侵部队。		
10818	IDS_DIALOGUE_10818	dialogue	CRES.DLL	to2:1220	We're detecting an unidentified submarine near the coastline. They slipped through the blockade.	我们在海岸附近探测到一艘身份不明的潜艇，他们突破了封锁。		
10819	IDS_DIALOGUE_10819	dialogue	CRES.DLL	to2:1221	Attention, all personnel, we are at DefCon 2. Repeat, we are at DefCon 2.	全体人员注意，我们现已进入二级战备状态。重复，我们现已进入二级战备状态。		
10820	IDS_DIALOGUE_10820	dialogue	CRES.DLL	to2:1222	You think the President would let me push the button?	你觉得总统会让我按下按钮吗？		
10821	IDS_DIALOGUE_10821	dialogue	CRES.DLL	to2:1223	I'm surprised he lets you use a telephone.	他居然允许你使用电话，我都觉得很惊讶。		
10822	IDS_DIALOGUE_10822	dialogue	CRES.DLL	to2:1224	President Johnson is about to address the American people.	约翰逊总统即将向美国人民发表讲话。		
10823	IDS_DIALOGUE_10823	dialogue	CRES.DLL	to2:1225	My fellow Americans, it is my grave duty to inform you of a crisis unfolding in a far-off land many of us have never even heard of. Even as we continue to endeavor toward peace in Vietnam and a settlement to the continuing crisis in the Middle East, a dangerous new menace has cast its shadow over the tiny island nation of Khios in the Sea of Marmara, off the coast of Turkey. For decades now, we have lived with a constant, abiding fear of war against the Soviet Union.	我的美国同胞们，我怀着沉重的责任告诉大家，一场危机正在一个遥远的国度展开，而我们许多人甚至从未听说过那里。即便我们仍在为越南和平及解决持续不断的中东危机而努力，一股新的危险威胁已将阴影投向土耳其海岸外、马尔马拉海上的岛国希俄斯。数十年来，我们一直生活在与苏联爆发战争的持续恐惧之中。		
10824	IDS_DIALOGUE_10824	dialogue	CRES.DLL	to2:1226	God save us all.	愿上帝拯救我们所有人。		
10825	IDS_DIALOGUE_10825	dialogue	CRES.DLL	to2:1227	All stop!	全速停止！		
10826	IDS_DIALOGUE_10826	dialogue	CRES.DLL	to2:1228	Aye, aye, sir!	是，先生！		
10827	IDS_DIALOGUE_10827	dialogue	CRES.DLL	to2:1229	Perfect! Begin deployment.	完美！开始部署。		
10828	IDS_DIALOGUE_10828	dialogue	CRES.DLL	to2:1230	Cate!	凯特！		
10829	IDS_DIALOGUE_10829	dialogue	CRES.DLL	to2:1231	Well, I'll be damned.	真见鬼。		
10830	IDS_DIALOGUE_10830	dialogue	CRES.DLL	to2:1232	What?!	什么？！		
10831	IDS_DIALOGUE_10831	dialogue	CRES.DLL	to2:1233	Damn that meddlesome girl.	那个多管闲事的女人，真该死。		
10832	IDS_DIALOGUE_10832	dialogue	CRES.DLL	to2:1238	Didn't think you'd make it.	没想到你能赶来。		
10833	IDS_DIALOGUE_10833	dialogue	CRES.DLL	to2:1239	Neither did I. Where's the ammunition?	我自己也没想到。弹药在哪里？		
10834	IDS_DIALOGUE_10834	dialogue	CRES.DLL	to2:1240	On its way. Bruno says they finished assembling the capsules. They'll be airdropping it to us any moment.	正在运来。布鲁诺说胶囊已经组装完成，随时会空投给我们。		
10835	IDS_DIALOGUE_10835	dialogue	CRES.DLL	to2:1241	Good. We should be able to hold out as long as Doctor Schenker's Super Soldier tonic does what it's supposed to.	很好。只要申克博士的超级士兵药剂能按预期发挥作用，我们应该就能守住。		
10836	IDS_DIALOGUE_10836	dialogue	CRES.DLL	to2:1242	I have an idea. Stay here and make sure nobody gets near that flag.	我有个主意。留在这里，确保没人接近那面旗帜。		
10837	IDS_DIALOGUE_10837	dialogue	CRES.DLL	to2:1243	It's too late, Archer.	太迟了，阿彻。		
10838	IDS_DIALOGUE_10838	dialogue	CRES.DLL	to2:1244	Oh no.	哦，不。		
10839	IDS_DIALOGUE_10839	dialogue	CRES.DLL	to2:1245	God save us all.	愿上帝拯救我们所有人。		
10840	IDS_DIALOGUE_10840	dialogue	CRES.DLL	to2:1246	Yee haw!	呀呼！		
